"id","ruc","razon_social","cod_unidad","departamento","provincia","distrito","direccion","estado","created_at","updated_at"
"1201","20153408191","MARINA DE GUERRA DEL PERU","471 - BASE AERONAVAL DEL CALLAO","CALLAO","PROV. CONST. DEL CALLAO","LA PERLA","AV. LA MARINA CDRA 36 NRO. SN CUARTE LA PERLA (AV. LA MARINA CDRA. 36 ESQ. INSURGENTES)",,,
"1202","20612175200","MULTIPLEXO E.I.R.L.","20612175200","LIMA","LIMA","LIMA","JR. WASHINGTON NRO. 1023 CERCADO DE LIMA (PARALELA A AV. INCA GARCILASO DE LA VEGA)",,,
"1203","20613891383","BELES E.I.R.L.","20613891383","LIMA","LIMA","CARABAYLLO","CAL.LOS NARANJOS MZA. I4 LOTE. 23 URB. SAN ANTONIO DE CARABAYLLO",,,
"1204","20131257750","SEGURO SOCIAL DE SALUD - RED ASISTENCIAL HUANCAVELICA","401618 - HUANCAVELICA","LIMA","LIMA","JESUS MARIA","AV. DOMINGO CUETO NRO. 120",,,
"1205","20131377810","SERVICIO NACIONAL DE CAPACITACION PARA LA INDUSTRIA DE LA CONSTRUCCION","179-MADRE DE DIOS","LIMA","LIMA","SAN BORJA","AV. DE LA POESIA NRO. 351 (ALT. CDRA 15 DE LA AV CANADA)",,,"2025-06-16 16:22:49"
"1206","10474002361","ESPINOZA QUINTANA MIRIAM","-","CAJAMARCA","SANTA CRUZ","SANTA CRUZ",,,,
"1207","10474002361","ESPINOZA QUINTANA MIRIAM","-","CAJAMARCA","SANTA CRUZ","SANTA CRUZ",,,,
"1208","20153408191","MARINA DE GUERRA DEL PERU","471-DIRECCIÓN DE ABASTECIMIENTO NAVAL","CALLAO","PROV. CONST. DEL CALLAO","LA PERLA","AV. LA MARINA CDRA 36 NRO. SN CUARTE LA PERLA (AV. LA MARINA CDRA. 36 ESQ. INSURGENTES)",,,"2025-05-26 14:41:22"
"1209","10036435637","OTOYA MENDOZA MERCEDES ESMERALDA","10036435637","-","-","-","-",,,
"1210","20507920722","PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF","1160-AYACUCHO","LIMA","LIMA","PUEBLO LIBRE (MAGDALENA VIEJA)","V. SAN MARTIN NRO. 685 (ALT.ESPALDA HOSPITAL SANTA ROSA)",,,"2025-05-28 13:53:27"
"1211","20507920722","PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF","1160 -LIMA","LIMA","LIMA","PUEBLO LIBRE (MAGDALENA VIEJA)","AV. SAN MARTIN NRO. 685 (ALT.ESPALDA HOSPITAL SANTA ROSA)",,,"2025-05-27 14:51:04"
"1212","20491363402","UNIVERSIDAD NACIONAL DE CAÑETE","1372","LIMA","CAÑETE","SAN VICENTE DE CAÑETE","JR. SAN AGUSTÍN NRO. 124 LIMA",,,
"1213","20507920722","PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF","01160 -CUSCO","LIMA","LIMA","PUEBLO LIBRE (MAGDALENA VIEJA)","AV. SAN MARTIN NRO. 685 (ALT.ESPALDA HOSPITAL SANTA ROSA)",,,"2025-08-21 22:10:18"
"1214","20602289584","INNOVAX INGENIEROS TECNOLOGIA Y ELECTRICIDAD E.I.R.L.","20602289584","AREQUIPA","AREQUIPA","JOSE LUIS BUSTAMANTE Y RIVERO","MZA. J LOTE. 8 COO. VIVIENDA EMPLEADOS LANIFICIO AREQUIPA",,,
"1215","20153408191","MARINA DE GUERRA DEL PERU","471-DIRECCIÓN DE LA ESCUELA DE ESPECIALIZACIÓN PROFESIONAL DE OFICIALES DE LA MARINA","CALLAO","PROV. CONST. DEL CALLAO","LA PERLA","AV. LA MARINA CDRA 36 NRO. SN CUARTE LA PERLA (AV. LA MARINA CDRA. 36 ESQ. INSURGENTES)",,,"2025-05-29 15:04:35"
"1216","20489252784","UNIDAD EJECUTORA 303 EDUCACION DOS DE MAYO","1109","HUANUCO","DOS DE MAYO","LA UNION","JR. COMERCIO NRO. S/N (1ERA CUADRA)",,,
"1217","20507920722","PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF","01160-HUÁNUCO","LIMA","LIMA","PUEBLO LIBRE (MAGDALENA VIEJA)","AV. SAN MARTIN NRO. 685 (ALT.ESPALDA HOSPITAL SANTA ROSA)",,,"2025-06-03 15:03:59"
"1218","20131369124","EJERCITO PERUANO","470 -AREQUIPA","LIMA","LIMA","SAN BORJA","AV. BOULEVARD NRO. SN (PTA NRO 1 PREGUNTAR POR OEE ANEXO 2810)",,,
"1219","20153408191","MARINA DE GUERRA DEL PERU","471 - COMANDANCIA DE LA CUARTA ZONA NAVAL","CALLAO","PROV. CONST. DEL CALLAO","LA PERLA","AV. LA MARINA CDRA 36 NRO. SN CUARTE LA PERLA (AV. LA MARINA CDRA. 36 ESQ. INSURGENTES)",,,"2025-05-30 15:31:03"
"1220","20190520286","MUNICIPALIDAD DISTRITAL DE SOCABAYA","300352","AREQUIPA","AREQUIPA","AREQUIPA","CAL.SAN MARTIN MZA. L LOTE. 12 PUEBLO TRADICIONAL DE SOCABAYA (PLAZA PRINCIPAL DE SOCABAYA)",,,"2025-05-31 16:51:04"
"1221","20507920722","PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF",,"LIMA","LIMA","PUEBLO LIBRE (MAGDALENA VIEJA)","AV. SAN MARTIN NRO. 685 (ALT.ESPALDA HOSPITAL SANTA ROSA)",,,
"1222","20507920722","PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF","1160- HUANCAYO","LIMA","LIMA","PUEBLO LIBRE (MAGDALENA VIEJA)","AV. SAN MARTIN NRO. 685 (ALT.ESPALDA HOSPITAL SANTA ROSA)",,,
"1223","20507920722","PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF","1160 -ICA","LIMA","LIMA","PUEBLO LIBRE (MAGDALENA VIEJA)","AV. SAN MARTIN NRO. 685 (ALT.ESPALDA HOSPITAL SANTA ROSA)",,,"2025-06-05 13:53:56"
"1224","20131369477","INSTITUTO TECNOLOGICO DE LA PRODUCCION","194-UCAYALI","LIMA","LIMA","SAN ISIDRO","AV. REPÚBLICA DE PANAMÁ OFICINA 501 NRO. 3418 URB. LIMATAMBO",,,
"1225","20167183515","DIRECCION REGIONAL DE EDUCACION DE PIURA","896","PIURA","PIURA","PIURA","MZA. D LOTE. SN URB. LOS JARDINES CORPIURA (CERCA A LOS DOS GRIFOS)",,,
"1226","20507920722","PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF","1160 -PUNO","LIMA","LIMA","PUEBLO LIBRE (MAGDALENA VIEJA)","AV. SAN MARTIN NRO. 685 (ALT.ESPALDA HOSPITAL SANTA ROSA)",,,
"1227","20614099098","CORPORACION FERRETERA SAN MARCOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA","20614099098","-","-","-","-",,,
"1228","20609117291","S & M NEGOCIOS VISION S.A.C","20609117291","-","-","-","-",,,
"1229","20532658986","HOSPITAL REGIONAL DE MOQUEGUA","1394","MOQUEGUA","MARISCAL NIETO","MOQUEGUA","AV. BOLIVAR NRO. S/N OTR. CERCADO (COSTADO DE LA GERENCIA REGIONAL DE SALUD)",,,
"1230","20154489895","MUNICIPALIDAD PROVINCIAL DE AREQUIPA","300331","AREQUIPA","AREQUIPA","AREQUIPA","CAL.EL FILTRO NRO. 501",,,
"1231","20507920722","PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF","1160-UCAYALI","LIMA","LIMA","PUEBLO LIBRE (MAGDALENA VIEJA)","AV. SAN MARTIN NRO. 685 (ALT.ESPALDA HOSPITAL SANTA ROSA)",,,
"1232","20507920722","PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF","1160-ÁNCASH","LIMA","LIMA","PUEBLO LIBRE (MAGDALENA VIEJA)","AV. SAN MARTIN NRO. 685 (ALT.ESPALDA HOSPITAL SANTA ROSA)",,,
"1233","20507920722","PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF","1160-MADRE DE DIOS","LIMA","LIMA","AV. SAN MARTIN NRO. 685 (ALT.ESPALDA HOSPITAL SANTA ROSA)","PUEBLO LIBRE (MAGDALENA VIEJA)",,,
"1234","20507920722","PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF","1160-TUMBES","LIMA","LIMA","PUEBLO LIBRE (MAGDALENA VIEJA)","AV. SAN MARTIN NRO. 685 (ALT.ESPALDA HOSPITAL SANTA ROSA)",,,
"1235","20518454715","SUMA PROVEEDORES S.A.C",,"LIMA","LIMA","SAN ISIDRO","CAL.5 NRO. 262 URB. CORPAC (ESPALDA DE CLINICA R. PALMA)",,,
"1236","20160766191","UNIVERSIDAD NACIONAL DE SAN MARTIN","111","SAN MARTIN","SAN MARTIN","TARAPOTO","JR. MAYNAS NRO. 179",,,"2025-06-11 15:52:21"
"1237","20479568627","HOSPITAL DE APOYO BAGUA","1101","AMAZONAS","BAGUA","BAGUA","AV. HEROES DEL CENEPA NRO. 980 AMAZONAS",,,
"1238","20448261272","UNIVERSIDAD NACIONAL DE JULIACA","001406","PUNO","SAN ROMÁN","JULIACA","AV. NUEVA ZELANDIA NRO. 631 URB. LA CAPILLA (A MEDIA CUADRA DE MERCADO SAN LUIS)",,,
"1239","20611645873","IKER OFFICE E.I.R.L.","-","LIMA","LIMA","LIMA","PJ. LOS PINOS NRO. 483 URB. CANTO GRANDE",,,
"1240","20122476309","BANCO CENTRAL DE RESERVA DEL PERU","900559 -SEDE TRUJILLO","LIMA","LIMA","LIMA","JR. SANTA ROSA NRO. 445",,,
"1241","20507920722","PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF","1160-JULIACA","LIMA","LIMA","PUEBLO LIBRE (MAGDALENA VIEJA)","AV. SAN MARTIN NRO. 685 (ALT.ESPALDA HOSPITAL SANTA ROSA)",,,"2025-06-16 13:56:40"
"1242","20507920722","PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF","1160-LALIBERTAD","LIMA","LIMA","PUEBLO LIBRE (MAGDALENA VIEJA)","AV. SAN MARTIN NRO. 685 (ALT.ESPALDA HOSPITAL SANTA ROSA)",,,
"1243","20153408191","MARINA DE GUERRA DEL PERU","471-ESTACIÓN NAVAL ""EL SALTO""","CALLAO","PROV. CONST. DEL CALLAO","LA PERLA","AV. LA MARINA CDRA 36 NRO. SN CUARTE LA PERLA (AV. LA MARINA CDRA. 36 ESQ. INSURGENTES)",,,
"1244","20153408191","MARINA DE GUERRA DEL PERU","471-DIRECCIÓN DE PROYECTOS NAVALES","CALLAO","PROV. CONST. DEL CALLAO","LA PERLA","AV. LA MARINA CDRA 36 NRO. SN CUARTE LA PERLA (AV. LA MARINA CDRA. 36 ESQ. INSURGENTES)",,,
"1245","20609231506","CAVIGOLAB SYSTEMS S.A.C",,,,,,,,
"1246","20613321650","QOSQOBILLS S.A.C.S",,,,,,,,
"1247","20608671588","LKRON E.I.R.L.",,"Lima","Lima","Lima",,,,
"1248",,"ZONA REGISTRAL V- SEDE TRUJILLO","1271","LA LIBERTAD","TRUJILLO","TRUJILLO","AV. VICTOR LARCO NRO. 1212",,,
"1249","20176360497","ZONA REGISTRAL V- SEDE TRUJILLO","1271","LA LIBERTAD","TRUJILLO","TRUJILLO","AV. VICTOR LARCO NRO. 1212",,,"2025-06-19 16:10:17"
"1250","20547089121","MEGA EMPRESARIAL S.A.C.","20547089121","Lima","Lima","Lima","AV. URUGUAY NRO. 494 INT. 8 (GALERIA AMIGOS UNIDOS)",,,
"1251","20507920722","PROGRAMA INTEGRAL NACIONAL PARA EL BIENESTAR FAMILIAR - INABIF","1160 - CHICLAYO","LIMA","LIMA","PUEBLO LIBRE","AV. SAN MARTIN NRO. 685 (ALT.ESPALDA HOSPITAL SANTA ROSA)",,,
"1252","20608009397","CIMAR CORPORATION S.A.C.",,"JUNIN","HUANCAYO","HUANCAYO","CAL.AREQUIPA NRO. 1097 (HUANCAYO)",,,
"1253","20600004001","PROYECTO ESPECIAL DE DESARROLLO DEL VALLE DE LOS RÍO APURIMAC, ENE Y MANTARO- PROVRAEM","001593","AYACUCHO","LA MAR","AYNA","JR. PROGRESO NRO. S/N BAR. AURORA (1 CUADRA I.E. NRO 38391 AURORA)",,,
"1254","20573025009","RED DE SALUD DE DOS DE MAYO - UNIDAD EJECUTORA 406","001455","HUANUCO","DOS DE MAYO","LA UNION","JR. DOS DE MAYO NRO. 448 (448 Y 450, A TRES CUADRAS DE LA COMISAR)",,,"2025-06-27 13:47:48"
"1255","20530944817","DIRECCION REGIONAL DE AGRICULTURA DE LIMA","001228","LIMA","HUAURA","HUACHO","CAL.AUGUSTO B. LEGUIA NRO. S/N (ALTURA 3° CDR.)",,,
"1256","20533904395","H & C ELECTROTECNICA COMERCIAL SOCIEDAD ANONIMA CERRADA",,"ANCASH","HUARAZ","INDEPENDENCIA","JR. LOS LIBERTADORES NRO. 779 BARRIO PATAY BAJO (FTE. CAMPO DEPORTIVO C.E. SIMON BOLIVAR)",,,
"1257","20489250731","GOBIERNO REGIONAL HUANUCO","000804","HUANUCO","HUANUCO","AMARILIS","CAR.CENTRAL NRO. 145 PAUCARBAMBA (JR. PUENTE CALICANTO 145)",,,
"1258","20131370564","SUPERINTENDENCIA DE BANCA, SEGUROS Y ADMINISTRADORAS PRIVADAS DE FONDOS DE PENSIONES","900557","LIMA","LIMA","SAN ISIDRO","AV. GUILLERMO PRESCOTT NRO. 185 URB. COUNTRY CLUB (ALTURA CUADRA 16 AV.JAVIER PRADO OESTE)",,,"2025-07-01 13:54:50"
"1259","20453944337","UNIDAD EJECUTORA 303 SANCHEZ CERRO","001208","MOQUEGUA","GENERAL SANCHEZ CERRO","OMATE","CAL.AREQUIPA S/N MZA. T LOTE. 7 C.P. VILLA DE OMATE (1RA.CUADRA- 1/2 CUADRA CENTRO DE SALUD)",,,
"1260","20611746505","LUMBER MONT S.A.C.",,"LIMA","LIMA","SAN LUIS","CAL.SAN MIGUEL NRO. 139 INT. A URB. CAHUACHE",,,
"1261","20535929964","ARTICULOS & ROPA DE SEGURIDAD SOCIEDAD ANONIMA CERRADA",,"LIMA","LIMA","LOS OLIVOS","JR. MANUEL DE LARA MZA. B LOTE. 13A URB. VILLA SOL 1RA ETAPA",,,
"1262","20479569861","GOBIERNO REGIONAL AMAZONAS","000721","AMAZONAS","CHACHAPOYAS","CHACHAPOYAS","JR. ORTIZ ARRIETA NRO. 1250 (SEDE REGIONAL)",,,
"1263","20601746001","CORPORACION PALOMINO SDH E.I.R.L.","20601746001",,,,,,,
"1264","20306484479","ORGANISMO DE FORMALIZACION DE LA PROPIEDAD INFORMAL - COFOPRI","001017","LIMA","LIMA","SAN ISIDRO","AV. PASEO DE LA REPUBLICA NRO. 3135",,,
"1265","20604920192","UNIDAD EJECUTORA PROGRAMA NACIONAL DE CENTROS JUVENILES-PRONACEJ","001716 - PIURA","LIMA","LIMA","LINCE","JR. PEDRO CONDE NRO. 232 URB. LOBATON",,,"2025-07-04 17:23:32"
"1266","20307167442","COMISION DE PROMOCION DEL PERU PARA LA EXPORTACION Y EL TURISMO - PROMPERU","000011","LIMA","LIMA","SAN ISIDRO","CAL. UNO OESTE NRO. 50 URB. CORPAC (EDIFICIO MINCETUR - PISO 14 - ADMINISTRA)",,,
"1267","10432844175","CERRON HUAMAN EDWIN LUIS",,"LIMA","LIMA","LIMA","LIMA",,,
"1268","10806583184","RODRIGUEZ FLORES DEBORA","10806583184","LORETO","MAYNAS","IQUITOS","JR. ATAHUALPA 1693",,,"2025-07-18 17:41:56"
"1269","20509371351","GIN INVERSIONES SOCIEDAD ANONIMA CERRADA",,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","CAL.JOSE SANTOS CHOCANO NRO. 398 P.J. SAN GABRIEL (ALT MERCADO MODELO)",,,
"1270","20131372699","MUNICIPALIDAD DISTRITAL DE PUCUSANA","301273","LIMA","LIMA","PUCUSANA","CAL. GRAU NRO. 309",,,
"1271","20544005864","RED DE SALUD DE HUAROCHIRI","001404","LIMA","HUAROCHIRI","SANTA EULALIA","CAL. CALLE - 04 MZA. D LOTE. 24 ASC. ASOCIACION CASA HUERTA -SAN JUAN BOSCO (PARADERO COMEDOR BATA)",,,
"1272","20178689348","MUNICIPALIDAD DISTRITAL DE CORRALES","301805","TUMBES","TUMBES","CORRALES","JR. SAN PEDRO NRO. 480",,,
"1273","20600066791","H B NEGOCIOS CORPORATIVOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA",,,"PASCO","PASCO","CHAUPIMARCA",,,"2025-07-14 17:43:45"
"1274","20450241564","DIRECCION DE RED DE SALUD ALTO AMAZONAS","000871","LORETO","ALTO AMAZONAS","YURIMAGUAS","CAL.PROGRESO NRO. 305 (EX HOSPITAL SANTA GEMA)",,,
"1275","20131369477","INSTITUTO TECNOLOGICO DE LA PRODUCCION -VRAEM","194","LIMA","LIMA","SAN ISIDRO","AV. REPÚBLICA DE PANAMÁ OFICINA 501 NRO. 3418 URB. LIMATAMBO",,,
"1276","20153408191","MARINA DE GUERRA DEL PERU - DIRECCIÓN DE CONTRATACIONES DE LA MARINA","000471 - DIRECCIÓN DE CONTRATACIONES DE LA MARINA","PROV. CONST. DEL CALLAO","PROV. CONST. DEL CALLAO","LA PERLA","AV. LA MARINA CDRA 36 NRO. SN CUARTE LA PERLA (AV. LA MARINA CDRA. 36 ESQ. INSURGENTES)",,,"2025-07-15 16:21:11"
"1277","20172303014","MUNICIPALIDAD DISTRITAL DE HUAURA","301376","LIMA","HUAURA","HUAURA","PZA.DE ARMAS NRO. S/N",,,
"1278","77052464","Liz Eliana Pumapillo Valenzuela",,,"ABANCAY","ABANCAY","ABANCAY",,,
"1279","20601805082","INDUALIMENTARIA S.A.C.",,"LIMA","LIMA","SANTIAGO DE SURCO","AV. EL DERBY NRO. 254 URB. EL DERBY DE MONTERRICO",,,
"1280","20491240157","RED DE SALUD AYMARAES","001502","APURIMAC","AYMARAES","CHALHUANCA","PZA. PLAZA DE ARMAS NRO. SN (JR ANDAHUAYLAS PLAZA DE ARMAS CTO SALUD)",,,
"1281","20604920192","UNIDAD EJECUTORA PROGRAMA NACIONAL DE CENTROS JUVENILES-PRONACEJ","001716","LIMA","LIMA","LINCE","JR. PEDRO CONDE NRO. 232 URB. LOBATON",,,
"1282","20451509251","B & P CLEANING PERU S.A.C.",,"LIMA","LIMA","LIMA","CAL.ENRIQUE VILLAR NRO. 855 URB. SANTA BEATRIZ",,,"2025-07-30 15:53:57"
"1283","20131377810","SERVICIO NACIONAL DE CAPACITACION PARA LA INDUSTRIA DE LA CONSTRUCCION","179-PIURA","LIMA","LIMA","SAN BORJA","AV. DE LA POESIA NRO. 351 (ALT. CDRA 15 DE LA AV CANADA) LIMA - LIMA - SAN BORJA",,,
"1284","20185881700","RED DE SALUD PUNO","919","PUNO","PUNO","PUNO","AV. EL SOL NRO. 1122 BARRIO VICTORIA (A LADO DEL JARDIN DEL HOSPITAL)",,,
"1285","20603304951","EP NEGOCIOS S.A.C.",,"ANCASH","SANTA","CHIMBOTE","MANUEL RUIZ NRO. 1188 P.J. BOLIVAR ALTO (A LA ALTURA DEL POLICLINICO BELEN)",,,
"1286","20162586956","MUNICIPALIDADDISTRITAL DE YANAHUARA","300356","AREQUIPA","AREQUIPA","YANAHUARA","Miguel Grau Nro. 402",,,
"1287","20609595338","ZM CORPORATION E.I.R.L.",,"SAN MARTIN","MOYOBAMBA","SORITOR","JR. MIGUEL GRAU NRO. 453",,,
"1288","20215462910","NOSA CONTRATISTAS GENERALES S R L",,"LIMA","LIMA","SURQUILLO","CAL.ALLENDE MZA. U LOTE. 14 URB. VILLA VICTORIA",,,
"1289","20604496021","UNIDAD DE GESTION DE APOYO AL DESARROLLO SOSTENIBLE DEL VRAEM","001715","Cusco","la Convención","Pichari","Av. Santa Rosa Mza. N Lote. 03 (Sector los Cedros)",,,
"1290","20613703439","XNOX GROUP S.A.C.S",,"LIMA","LIMA","LIMA","AV. 28 DE JULIO NRO. 1032 URB. SANTA BEATRIZ",,,
"1291","20612964379","JMC INVERSIONES Y EXPORTACIONES S.A.C.",,"LIMA","LIMA","COMAS","CAL.8 DE ENERO NRO. 1246 A.H. EL CARMEN",,,
"1292","10461346982","COLLAS MARQUINA DINA CAROLINA MARCELINA",,"LIMA","LIMA","LIMA","CALLE HUASCAR MZ G3 LOTE 11 PJ 1 DE OCTUBRE - CERCADO DE LIMA",,,
"1293","20603559119","VISION DECOR PERU S.A.C.",,"LIMA","LIMA","LOS OLIVOS","CAL.RIO URUBAMBA NRO. 587 URB. VILLA DEL NORTE",,,
"1294","20600924215","RGR SELVA VEHICULOS Y MAQUINARIAS E.I.R.L.",,"UCAYALI","CORONEL PORTILLO","CALLERIA","AV. CENTENARIO NRO. 797",,,
"1295","10615643659","FERNANDEZ CARRASCO FRANKO AUGUSTO",,"LIMA","LIMA","RIMAC","AV A NRO 300 CONDOMINIO ALTOS DEL RIMAC DPTO 1406 TORRE 1 5TA ETAPA RIMAC",,,
"1296","20495165761","UNIDAD DE GESTION EDUCATIVA LOCAL DE VICTOR FAJARDO","001378","Ayacucho, Perú","Victor Fajardo","Huancapi","Jr. Cuzco Nro. 315 (en la Plaza Principal de Huancapi)",,,
"1297","20100152356","SERV AGUA POTAB Y ALCANT DE LIMA-SEDAPAL","200015","LIMA","LIMA","EL AGUSTINO","AUTOP.RAMIRO PRIALE NRO. 210 LA ATARJEA (KM. 1 AUTOPISTA RAMIRO PRIALE)",,,
"1298","20171312141","GERENCIA REGIONAL DE TRABAJO Y PROMOCION DEL EMPLEO DEL GOBIERNO REGIONAL DE AREQUIPA","000758","AREQUIPA","AREQUIPA","AREQUIPA","CAL. UNIVERSIDAD NRO. 117 URB. VICTORIA",,,
"1299","20160588234","HOSPITAL NACIONAL SERGIO E. BERNALES","136","LIMA","LIMA","COMAS","AV. TUPAC AMARU NRO. 8000 P.J. COLLIQUE (KM 14.5 DE LA CARRETERA LIMA - CANTA)",,,
"1300","20611811994","CORPLUMATECHE.I.R.L",,,"LIMA",,,,,
"1301","20131257750","SEGURO SOCIAL DE SALUD-JULIACA","401615","LIMA","LIMA","JESUS MARIA","AV. DOMINGO CUETO NRO. 120 LIMA - LIMA - JESUS MARIA",,,
"1302","20601083745","UNIDAD EJECUTORA 404 RED DE SALUD ACOBAMBA","1646","HUANCAVELICA","ACOBAMBA","ACOBAMBA","AV. SAN MARTIN MZA. O LOTE. 4 BAR. ACOBAMBA (S.70529834-A 1/2 CDRA DE COMISARIA)",,,
"1303","20541310038","UNIVERSIDAD PRIVADA DE HUANCAYO FRANKLIN ROOSEVELT SOCIEDAD ANONIMA CERRADA",,"JUNIN","HUANCAYO","HUANCAYO","AV. GIRALDEZ NRO. 542 URB. CERCADO JUNIN - HUANCAYO - HUANCAYO",,,
"1304","20612745081","MATERIALES, EQUIPOS Y SERVICIOS 24/7 E.I.R.L.",,"LAMBAYEQUE","CHICLAYO","PIMENTEL","CAR.PIMENTEL NRO. 05 VLL. MZ. E LT. 05 URB. VILLA LOS SAUCES",,,"2025-09-04 15:47:51"
"1305","20154491288","MUNICIPALIDAD DISTRITAL EL ALGARROBAL","301499","MOQUEGUA","ILO","EL ALGARROBAL","AV. PRINCIPAL KM. 15",,,
"1306","20131257750","SEGURO SOCIAL DE SALUD-RED ASISTENCIAL SALUD RENAL-LIMA","401611","LIMA","LIMA","JESUS MARIA","AV. DOMINGO CUETO NRO. 120",,,"2025-09-04 23:46:12"
"1307","20131377810","SERVICIO NACIONAL DE CAPACITACION PARA LA INDUSTRIA DE LA CONSTRUCCION-LAMBAYEQUE","000179-LAMBAYEQUE","LIMA","LIMA","SAN BORJA","AV. DE LA POESIA NRO. 351 (ALT. CDRA 15 DE LA AV CANADA)",,,
"1308","20509645150","AUTORIDAD PORTUARIA NACIONAL","001205","CALLAO","CALLAO","LA PERLA","AV. SANTA ROSA NRO. 135 (OVALO DE LA PERLA CALLAO) PROV. CONST. DEL CALLAO",,,
"1309","20550154065","PROGRAMA NACIONAL DE ALIMENTACIÓN ESCOLAR COMUNITARIA WASI MIKUNA-ICA","1456-ICA","LIMA","LIMA","SANTIAGO DE SURCO","AV. CIRCUNVALACION CLUB EL GOLF LOS INKAS NRO. 208 (PISO 13 - JAVIER PRADO ESTE)",,,"2025-09-08 02:51:48"
"1310","20605377662","MULTISERVICIOS & COMERCIALIZADORA CESDI E.I.R.L.",,"ANCASH","SANTA","CHIMBOTE","MZA. 18 LOTE. 16 URB. 21 DE ABRIL",,,
"1311","10473404864","CUBAS JORGE KALED ROBERTO",,"LIMA","LIMA","SURQUILLO","Calle Russell 193",,,
"1312","10474645253","CORNEJO MEDICO JAZMIN MARIBEL",,,,,,,,"2025-09-09 17:28:18"
"1313","20141784901","MUNICIPALIDAD PROVINCIAL DE CHICLAYO",,"LAMBAYEQUE","CHICLAYO","CHICLAYO","AL.ELIAS AGUIRRE NRO. 240 CENTRO DE CHICLAYO",,,
"1314","20603834284","INSUMOS MEDICOS DEL SUR SOCIEDAD ANONIMA CERRADA - INSUMEDIS S.A.C.",,"MOQUEGUA","MARISCAL NIETO","SAMEGUA","CAL.TUPAC AMARU MZA. K LOTE. 01 (ALTURA LOZA DEPORTIVA DE SAMEGUA)",,,
"1315","20612282987","PRODUCTOS PERUANOS HOGAR S.A.C.",,"HUANUCO","HUANUCO","PILLCO MARCA","AV. UNIVERSITARIA NRO. 2283 URB. CAYHUAYNA",,,
"1316","47395412","MEJIA CARDENAS ADELAIDA JOSELYN",,,,,,,,
"1317","20162086716","DIRECCION REGIONAL DE SALUD DE LIMA","001285","LIMA","HUAURA","HUACHO","CAL.JOSE ARAMBULO LA ROSA NRO. 134 (FRENTE A IGLESIA SAN PEDRO DE MORMONES) LIMA - HUAURA - HUACHO",,,
"1318","20131257750","SEGURO SOCIAL DE SALUD- 22 - ESSALUD- REDASISTENCIAL PUNO","401627-PUNO","LIMA","LIMA","JESUS MARIA","AV. DOMINGO CUETO NRO. 120 LIMA - LIMA - JESUS MARIA",,,"2025-09-24 23:07:05"
"1319","20187459258","MUNICIPALIDAD PROVINCIAL LA CONVENCIÓN","300748","CUSCO","LA CONVENCION","SANTA ANA","JR. ESPINAR NRO. 306 (PLAZA DE ARMAS CON JR. INDEPENDENCIA)",,,
"1320","20148420719","MUNICIPALIDAD DISTRITAL DE MARCONA","300988","ICA","NASCA","MARCONA","AV. ANDRES A. CACERES NRO. S/N",,,
"1321","20613475401","LAE CORP EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA",,"HUANUCO","HUANUCO","HUANUCO","CAL.SAN MARCOS LOTE. 10 C.P. COLPA BAJA (A UNA CUADRA DEL CENTRO DE SALUD)",,,
"1322","20534465662","UNIDAD EJECUTORA 304 EDUCACION PALPA","001417","ICA","PALPA","PALPA","CAL.GARCILAZO DE LA VEGA NRO. SN (CEO PALPA)",,,
"1323","20175639391","MUNICIPALIDAD PROVINCIAL DE TRUJILLO","301127","LA LIBERTAD","TRUJILLO","TRUJILLO","JR. ALMAGRO NRO. 525 LA LIBERTAD - TRUJILLO - TRUJILLO",,,"2025-10-02 00:29:45"
"1324","20524272157","ANDSYL-PERU-CONTRATISTAS GENERALES SOCIEDAD ANONIMA CERRADA",,"LIMA","LIMA","VILLA MARIA DEL TRIUNFO","AV. JOSE DE SAN MARTIN NRO. 1173 INT. 3ER URB. SAN GABRIEL ALTO",,,
